產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
商業版 5 AI Pro,ETP 企業工作台,hrpro/shifts/[id],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/hrpro/shifts/[id]/route.ts,ETP_ROUTE:/api/[workspace]/hrpro/shifts/[id],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,[workspace]/hrpro/shifts,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/hrpro/shifts/route.ts,ETP_ROUTE:/api/[workspace]/hrpro/shifts,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,[workspace]/invitations/[token],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/invitations/[token]/route.ts,ETP_ROUTE:/api/[workspace]/invitations/[token],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,判決整理：${query},/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/judgments/search/route.ts,ETP_ROUTE:/api/[workspace]/judgments/search,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/[workspace]/law-subscriptions,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/law-subscriptions/route.ts,ETP_ROUTE:/api/[workspace]/law-subscriptions,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,[workspace]/members/[userId],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/members/[userId]/route.ts,ETP_ROUTE:/api/[workspace]/members/[userId],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/[workspace]/members,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/members/route.ts,ETP_ROUTE:/api/[workspace]/members,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/[workspace]/override-rules,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/override-rules/route.ts,ETP_ROUTE:/api/[workspace]/override-rules,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,[employeeId]/[period]/payslip-pdf,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/payroll/[employeeId]/[period]/payslip-pdf/route.ts,ETP_ROUTE:/api/[workspace]/payroll/[employeeId]/[period]/payslip-pdf,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,[workspace]/payroll/[employeeId],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/payroll/[employeeId]/route.ts,ETP_ROUTE:/api/[workspace]/payroll/[employeeId],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/[workspace]/payroll,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/payroll/route.ts,ETP_ROUTE:/api/[workspace]/payroll,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/[workspace]/stats,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/[workspace]/stats/route.ts,ETP_ROUTE:/api/[workspace]/stats,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/account/data,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/account/data/route.ts,ETP_ROUTE:/api/account/data,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,law-candidates/[id]/accept,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/admin/law-candidates/[id]/accept/route.ts,ETP_ROUTE:/api/admin/law-candidates/[id]/accept,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/admin/law-candidates,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/admin/law-candidates/route.ts,ETP_ROUTE:/api/admin/law-candidates,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/admin/law-changes,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/admin/law-changes/route.ts,ETP_ROUTE:/api/admin/law-changes,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/ai/chat,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/ai/chat/route.ts,ETP_ROUTE:/api/ai/chat,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,api/auth/install-session,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/install-session/route.ts,ETP_ROUTE:/api/auth/install-session,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/backup-codes,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/backup-codes/route.ts,ETP_ROUTE:/api/auth/mfa/backup-codes,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/devices,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/devices/route.ts,ETP_ROUTE:/api/auth/mfa/devices,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/enroll,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/enroll/route.ts,ETP_ROUTE:/api/auth/mfa/enroll,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/status,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/status/route.ts,ETP_ROUTE:/api/auth/mfa/status,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/unenroll,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/unenroll/route.ts,ETP_ROUTE:/api/auth/mfa/unenroll,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,auth/mfa/verify-enroll,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/auth/mfa/verify-enroll/route.ts,ETP_ROUTE:/api/auth/mfa/verify-enroll,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,${days} 天後到期：${dl.title ?? kindLabel},/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/deadline-scan/route.ts,ETP_ROUTE:/api/cron/deadline-scan,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,api/cron/dispatch-law-diffs,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/dispatch-law-diffs/route.ts,ETP_ROUTE:/api/cron/dispatch-law-diffs,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/cron/law-changes-poll,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/law-changes-poll/route.ts,ETP_ROUTE:/api/cron/law-changes-poll,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/cron/law-monitor-trigger,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/law-monitor-trigger/route.ts,ETP_ROUTE:/api/cron/law-monitor-trigger,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/cron/refresh-laws,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/refresh-laws/route.ts,ETP_ROUTE:/api/cron/refresh-laws,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/cron/verify-pending-cases,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/cron/verify-pending-cases/route.ts,ETP_ROUTE:/api/cron/verify-pending-cases,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/invite/[token],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/invite/[token]/route.ts,ETP_ROUTE:/api/invite/[token],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,invite/workspace/[token],/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/invite/workspace/[token]/route.ts,ETP_ROUTE:/api/invite/workspace/[token],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/law-diff/subscribe,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/law-diff/subscribe/route.ts,ETP_ROUTE:/api/law-diff/subscribe,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,取消訂閱 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/law-diff/unsubscribe/route.ts,ETP_ROUTE:/api/law-diff/unsubscribe,本機動態/後台檔案，未納入公開站 crawl,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
商業版 5 AI Pro,ETP 企業工作台,api/notifications/mark-all-read,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/notifications/mark-all-read/route.ts,ETP_ROUTE:/api/notifications/mark-all-read,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,app/api/notifications,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/notifications/route.ts,ETP_ROUTE:/api/notifications,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/onboarding/check-slug,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/onboarding/check-slug/route.ts,ETP_ROUTE:/api/onboarding/check-slug,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,app/api/unlock,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/unlock/route.ts,ETP_ROUTE:/api/unlock,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,app/api/waitlist,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/waitlist/route.ts,ETP_ROUTE:/api/waitlist,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,api/webhooks/resend,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/webhooks/resend/route.ts,ETP_ROUTE:/api/webhooks/resend,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,api/webhooks/stripe,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/api/webhooks/stripe/route.ts,ETP_ROUTE:/api/webhooks/stripe,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
